NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MIR4659A_5P	MIR4659A_5P		73	-0.33816996	-1.2937254	0.1724846	0.5986628	0.999	4603	tags=29%, list=16%, signal=34%	
MIR4433B_5P	MIR4433B_5P		56	-0.30954522	-1.2923092	0.11201629	0.60097843	0.999	5659	tags=30%, list=20%, signal=38%	
MIR4796_3P	MIR4796_3P		240	-0.25185087	-1.2908812	0.10492505	0.6030832	0.999	4967	tags=25%, list=17%, signal=30%	
MIR509_5P	MIR509_5P		168	-0.26632702	-1.2904826	0.12224449	0.6016134	0.999	6007	tags=28%, list=21%, signal=35%	
MIR4446_3P	MIR4446_3P		63	-0.28606814	-1.2902546	0.072164945	0.59948295	0.999	4527	tags=27%, list=16%, signal=32%	
MIR4679	MIR4679		149	-0.2954551	-1.2898611	0.12576064	0.5980626	0.999	5510	tags=30%, list=19%, signal=37%	
MIR4491	MIR4491		68	-0.2832212	-1.2895904	0.11875	0.59602946	0.999	5268	tags=28%, list=19%, signal=34%	
MIR584_3P	MIR584_3P		105	-0.2649631	-1.2880844	0.11276596	0.59885496	0.999	5162	tags=28%, list=18%, signal=34%	
MIR3941	MIR3941		334	-0.26316258	-1.2879289	0.1493776	0.5964495	0.999	6018	tags=32%, list=21%, signal=40%	
MIR8083	MIR8083		53	-0.2989222	-1.2868198	0.12474849	0.59747803	0.999	6029	tags=32%, list=21%, signal=41%	
MIR509_3_5P	MIR509_3_5P		167	-0.26816827	-1.2864372	0.11967546	0.59607816	0.999	6007	tags=28%, list=21%, signal=35%	
MIR4439	MIR4439		69	-0.2929475	-1.2856187	0.10245901	0.5966772	0.999	8103	tags=41%, list=29%, signal=57%	
MIR30A_3P	MIR30A_3P		368	-0.25230792	-1.2853538	0.1390593	0.5947601	0.999	5054	tags=24%, list=18%, signal=28%	
MIR1250_3P	MIR1250_3P		485	-0.25304776	-1.2840685	0.16733871	0.59660774	0.999	6072	tags=28%, list=21%, signal=35%	
MIR5007_5P	MIR5007_5P		54	-0.31711292	-1.2814156	0.14492753	0.60312796	0.999	5165	tags=26%, list=18%, signal=32%	
MIR3127_5P	MIR3127_5P		58	-0.29781714	-1.280386	0.14777328	0.6040717	0.999	1841	tags=14%, list=6%, signal=15%	
MIR550B_2_5P	MIR550B_2_5P		45	-0.3467405	-1.2796997	0.16872428	0.60379815	0.999	8705	tags=40%, list=31%, signal=58%	
MIR208B_3P	MIR208B_3P		44	-0.36326253	-1.2796667	0.20758483	0.60113925	0.999	8637	tags=39%, list=30%, signal=55%	
MIR29A_5P	MIR29A_5P		202	-0.26012647	-1.2794672	0.13779527	0.599054	0.999	8115	tags=37%, list=29%, signal=52%	
MIR219A_2_3P	MIR219A_2_3P		64	-0.31599087	-1.279067	0.15145631	0.5978766	0.999	5268	tags=27%, list=19%, signal=33%	
MIR6794_3P	MIR6794_3P		72	-0.3236405	-1.2784727	0.17586912	0.5972202	0.999	6164	tags=38%, list=22%, signal=48%	
MIR6768_3P	MIR6768_3P		138	-0.26598904	-1.2782488	0.122199595	0.5953456	0.999	5428	tags=26%, list=19%, signal=32%	
MIR6822_3P	MIR6822_3P		52	-0.3094057	-1.2778918	0.11332008	0.59383535	0.999	2886	tags=21%, list=10%, signal=24%	
MIR4480	MIR4480		54	-0.30517986	-1.2778054	0.14257425	0.5915044	0.999	6016	tags=33%, list=21%, signal=42%	
MIR4769_5P	MIR4769_5P		40	-0.29776388	-1.277598	0.12984496	0.5898036	0.999	6265	tags=33%, list=22%, signal=42%	
MIR599	MIR599		80	-0.282888	-1.2772852	0.10663984	0.58839536	0.999	4347	tags=25%, list=15%, signal=29%	
MIR1306_5P	MIR1306_5P		49	-0.31019923	-1.2749262	0.16465864	0.59416705	1.0	10161	tags=45%, list=36%, signal=70%	
MIR3924	MIR3924		320	-0.23515715	-1.274431	0.10602911	0.5934337	1.0	7649	tags=38%, list=27%, signal=51%	
MIR3201	MIR3201		81	-0.27256033	-1.2743067	0.10220441	0.59128463	1.0	5944	tags=30%, list=21%, signal=37%	
MIR4305	MIR4305		56	-0.28405997	-1.2742758	0.13729508	0.5888326	1.0	9620	tags=50%, list=34%, signal=75%	
MIR769_5P	MIR769_5P		44	-0.30632943	-1.2741746	0.16082475	0.5866757	1.0	961	tags=14%, list=3%, signal=14%	
MIR514A_3P_MIR514B_3P	MIR514A_3P_MIR514B_3P		105	-0.2959306	-1.2741593	0.11704312	0.5841543	1.0	4766	tags=23%, list=17%, signal=27%	
MIR345_5P	MIR345_5P		42	-0.3625546	-1.273968	0.1628866	0.58231306	1.0	1873	tags=21%, list=7%, signal=23%	
MIR604	MIR604		15	-0.41019133	-1.2726047	0.15247525	0.58447355	1.0	400	tags=13%, list=1%, signal=14%	
MIR6509_3P	MIR6509_3P		125	-0.28097883	-1.2724491	0.14747475	0.5825477	1.0	7053	tags=32%, list=25%, signal=42%	
MIR30E_3P	MIR30E_3P		369	-0.24959844	-1.2720376	0.14344262	0.5816373	1.0	5054	tags=24%, list=18%, signal=28%	
MIR3117_3P	MIR3117_3P		35	-0.35034052	-1.2707767	0.139738	0.58363384	1.0	5895	tags=40%, list=21%, signal=50%	
MIR301B_5P	MIR301B_5P		83	-0.28808415	-1.2704862	0.11776859	0.58223367	1.0	4660	tags=25%, list=16%, signal=30%	
MIR5692B_MIR5692C	MIR5692B_MIR5692C		384	-0.25047147	-1.2702756	0.15071283	0.58065265	1.0	5903	tags=28%, list=21%, signal=35%	
MIR548AT_5P	MIR548AT_5P		340	-0.27800733	-1.267889	0.21722114	0.58644813	1.0	4323	tags=23%, list=15%, signal=27%	
MIR1178_3P	MIR1178_3P		89	-0.26845148	-1.2665774	0.120792076	0.5889165	1.0	7826	tags=38%, list=28%, signal=53%	
MIR301A_5P	MIR301A_5P		79	-0.28084332	-1.2657824	0.14634146	0.58912456	1.0	4660	tags=25%, list=16%, signal=30%	
MIR601	MIR601		39	-0.33522677	-1.2655817	0.16602316	0.58742034	1.0	11262	tags=46%, list=40%, signal=76%	
MIR7162_3P	MIR7162_3P		211	-0.24544828	-1.2645603	0.15448852	0.588848	1.0	5932	tags=27%, list=21%, signal=33%	
MIR425_5P	MIR425_5P		87	-0.30920273	-1.2633773	0.19556452	0.59063196	1.0	4246	tags=25%, list=15%, signal=30%	
MIR20A_3P	MIR20A_3P		176	-0.23742646	-1.2630116	0.10208333	0.58962053	1.0	6112	tags=28%, list=22%, signal=36%	
MIR3682_5P	MIR3682_5P		100	-0.29035473	-1.2625719	0.17669903	0.58874696	1.0	7948	tags=40%, list=28%, signal=55%	
MIR515_5P	MIR515_5P		292	-0.24067369	-1.262423	0.1085595	0.5869302	1.0	7310	tags=33%, list=26%, signal=44%	
MIR93_3P	MIR93_3P		114	-0.2578282	-1.2615854	0.16532259	0.58750236	1.0	8277	tags=37%, list=29%, signal=52%	
MIR6131	MIR6131		95	-0.27561	-1.2611247	0.1392405	0.58679616	1.0	6821	tags=36%, list=24%, signal=47%	
MIR216A_5P	MIR216A_5P		133	-0.2660192	-1.2609214	0.1307054	0.5851216	1.0	6122	tags=31%, list=22%, signal=39%	
MIR548BA	MIR548BA		164	-0.29882568	-1.2580391	0.19569471	0.59267044	1.0	7273	tags=36%, list=26%, signal=48%	
MIR4766_5P	MIR4766_5P		312	-0.25017592	-1.2572837	0.15821502	0.5928698	1.0	5981	tags=28%, list=21%, signal=35%	
MIR3670	MIR3670		53	-0.30233613	-1.2553618	0.16302186	0.5970781	1.0	5958	tags=30%, list=21%, signal=38%	
MIR567	MIR567		103	-0.28027907	-1.2553495	0.14545454	0.5947732	1.0	7260	tags=37%, list=26%, signal=49%	
MIR3925_5P	MIR3925_5P		148	-0.2663633	-1.2547528	0.15448852	0.5944982	1.0	4082	tags=21%, list=14%, signal=24%	
MIR5003_3P	MIR5003_3P		311	-0.26035172	-1.254176	0.18126273	0.59396833	1.0	4505	tags=23%, list=16%, signal=27%	
MIR3682_3P	MIR3682_3P		80	-0.2720764	-1.2541134	0.12688172	0.59192884	1.0	7695	tags=39%, list=27%, signal=53%	
MIR1256	MIR1256		72	-0.29819554	-1.2533677	0.17886178	0.59217584	1.0	8088	tags=38%, list=28%, signal=52%	
MIR203A_3P	MIR203A_3P		342	-0.25294176	-1.2526315	0.168	0.5925025	1.0	4985	tags=25%, list=18%, signal=30%	
MIR4696	MIR4696		94	-0.28908348	-1.2520442	0.17038539	0.59203225	1.0	8163	tags=40%, list=29%, signal=57%	
MIR3654	MIR3654		44	-0.30082226	-1.2505516	0.19535783	0.5948833	1.0	1964	tags=11%, list=7%, signal=12%	
MIR3169	MIR3169		58	-0.28916758	-1.2498032	0.12903225	0.5949436	1.0	4660	tags=26%, list=16%, signal=31%	
MIR217_3P	MIR217_3P		90	-0.29129368	-1.2495122	0.13821138	0.5937173	1.0	5332	tags=29%, list=19%, signal=35%	
MIR5590_3P	MIR5590_3P		337	-0.2585231	-1.2490972	0.19135803	0.5927656	1.0	5962	tags=28%, list=21%, signal=35%	
MIR6874_3P	MIR6874_3P		77	-0.27422148	-1.2483547	0.18253969	0.5928532	1.0	5640	tags=31%, list=20%, signal=39%	
MIR3166	MIR3166		116	-0.26909593	-1.2468842	0.15895373	0.59554815	1.0	6668	tags=32%, list=23%, signal=42%	
MIR449B_3P	MIR449B_3P		108	-0.28266326	-1.2465088	0.18571429	0.5945883	1.0	7505	tags=38%, list=26%, signal=51%	
MIR921	MIR921		58	-0.3104202	-1.2454674	0.17120622	0.59579015	1.0	11323	tags=55%, list=40%, signal=92%	
MIR6839_5P	MIR6839_5P		99	-0.28146175	-1.2443283	0.1663113	0.5974936	1.0	5932	tags=25%, list=21%, signal=32%	
MIR148B_5P	MIR148B_5P		76	-0.28354967	-1.2424309	0.19635628	0.6017159	1.0	5640	tags=32%, list=20%, signal=39%	
MIR548AR_5P	MIR548AR_5P		482	-0.25455618	-1.2422906	0.21516393	0.6000027	1.0	6095	tags=27%, list=21%, signal=33%	
MIR8057	MIR8057		84	-0.31595382	-1.2418975	0.22111554	0.5992111	1.0	8038	tags=40%, list=28%, signal=56%	
MIR4657	MIR4657		67	-0.2720528	-1.241591	0.15966387	0.5978819	1.0	5268	tags=27%, list=19%, signal=33%	
MIR519E_5P	MIR519E_5P		296	-0.23386554	-1.2404473	0.1341719	0.5994087	1.0	7310	tags=32%, list=26%, signal=43%	
MIR890	MIR890		92	-0.28341296	-1.2402874	0.15478615	0.5976771	1.0	4530	tags=25%, list=16%, signal=30%	
MIR3136_5P	MIR3136_5P		73	-0.27667052	-1.2398082	0.11958763	0.59717506	1.0	8103	tags=38%, list=29%, signal=54%	
MIR4294	MIR4294		72	-0.25534692	-1.2394786	0.11231101	0.5961048	1.0	6490	tags=29%, list=23%, signal=38%	
MIR600	MIR600		132	-0.29931664	-1.2392892	0.20445344	0.59446436	1.0	3621	tags=23%, list=13%, signal=27%	
MIR6807_3P	MIR6807_3P		139	-0.2622071	-1.2386975	0.1655914	0.5943665	1.0	5091	tags=27%, list=18%, signal=33%	
MIR3139	MIR3139		55	-0.3063005	-1.2373999	0.22266401	0.5963249	1.0	10632	tags=60%, list=37%, signal=96%	
MIR224_5P	MIR224_5P		171	-0.23896529	-1.2371086	0.17827868	0.59516746	1.0	6332	tags=28%, list=22%, signal=36%	
MIR548AI_MIR570_5P	MIR548AI_MIR570_5P		166	-0.28282237	-1.2360011	0.20662768	0.59681815	1.0	7273	tags=34%, list=26%, signal=45%	
MIR3161	MIR3161		70	-0.27010816	-1.2358232	0.15106383	0.59521186	1.0	2758	tags=20%, list=10%, signal=22%	
MIR504_3P	MIR504_3P		138	-0.24645379	-1.2354319	0.12008282	0.59449863	1.0	4938	tags=27%, list=17%, signal=32%	
MIR1226_3P	MIR1226_3P		108	-0.2501261	-1.2353829	0.13095239	0.5926031	1.0	4247	tags=22%, list=15%, signal=26%	
MIR6800_3P	MIR6800_3P		26	-0.33968183	-1.2352978	0.172	0.59081477	1.0	6394	tags=31%, list=23%, signal=40%	
MIR323A_3P	MIR323A_3P		208	-0.2954007	-1.2351737	0.21730383	0.5891672	1.0	5539	tags=27%, list=20%, signal=34%	
MIR548BB_5P	MIR548BB_5P		479	-0.2572137	-1.2347478	0.218107	0.5884099	1.0	6095	tags=27%, list=21%, signal=33%	
MIR4478	MIR4478		174	-0.24176984	-1.2343473	0.1237525	0.58775795	1.0	6794	tags=32%, list=24%, signal=41%	
MIR5572	MIR5572		79	-0.2653904	-1.2342645	0.15461847	0.5859122	1.0	2484	tags=16%, list=9%, signal=18%	
MIR5586_5P	MIR5586_5P		75	-0.27289307	-1.2336453	0.16367266	0.5860206	1.0	4142	tags=21%, list=15%, signal=25%	
MIR5000_5P	MIR5000_5P		93	-0.28266454	-1.233412	0.20164609	0.5847666	1.0	5311	tags=27%, list=19%, signal=33%	
MIR3689A_5P_MIR3689B_5P_MIR3689E_MIR3689F	MIR3689A_5P_MIR3689B_5P_MIR3689E_MIR3689F		123	-0.2815427	-1.2333314	0.21399178	0.58304477	1.0	7946	tags=37%, list=28%, signal=51%	
MIR3680_3P	MIR3680_3P		498	-0.24066845	-1.2327418	0.17373738	0.5830233	1.0	8142	tags=35%, list=29%, signal=48%	
MIR4765	MIR4765		51	-0.31944397	-1.2326723	0.18255578	0.5812045	1.0	7685	tags=39%, list=27%, signal=54%	
MIR1224_5P	MIR1224_5P		60	-0.26437566	-1.2312175	0.16452992	0.58420014	1.0	1409	tags=13%, list=5%, signal=14%	
MIR3667_3P	MIR3667_3P		142	-0.24094328	-1.2305795	0.10300429	0.5844068	1.0	5900	tags=25%, list=21%, signal=31%	
MIR3942_3P	MIR3942_3P		327	-0.25642848	-1.2298518	0.2	0.5847156	1.0	6842	tags=31%, list=24%, signal=41%	
MIR548AU_3P	MIR548AU_3P		164	-0.2612458	-1.2285483	0.17303823	0.5869535	1.0	7560	tags=35%, list=27%, signal=47%	
MIR3617_5P	MIR3617_5P		251	-0.26437828	-1.2284425	0.20469083	0.58532286	1.0	5596	tags=26%, list=20%, signal=32%	
MIR641	MIR641		250	-0.2624619	-1.2275438	0.20469083	0.5862794	1.0	5131	tags=24%, list=18%, signal=30%	
MIR555	MIR555		41	-0.29602128	-1.2274334	0.17910448	0.58471483	1.0	1403	tags=12%, list=5%, signal=13%	
MIR935	MIR935		111	-0.25927967	-1.2270184	0.16421053	0.5840723	1.0	2857	tags=17%, list=10%, signal=19%	
MIR331_5P	MIR331_5P		75	-0.28729466	-1.2248845	0.121276595	0.5890065	1.0	5338	tags=29%, list=19%, signal=36%	
MIR6868_3P	MIR6868_3P		256	-0.24486068	-1.2248325	0.12825651	0.5872268	1.0	5739	tags=26%, list=20%, signal=33%	
MIR6772_3P	MIR6772_3P		67	-0.31186572	-1.2243778	0.2145749	0.5866821	1.0	3058	tags=19%, list=11%, signal=22%	
MIR6741_5P	MIR6741_5P		22	-0.33146444	-1.2239722	0.19161677	0.58607215	1.0	9650	tags=55%, list=34%, signal=83%	
MIR548AS_5P	MIR548AS_5P		474	-0.2563445	-1.2235609	0.23092784	0.5855229	1.0	6095	tags=27%, list=21%, signal=33%	
MIR190B_3P	MIR190B_3P		133	-0.3006709	-1.2231793	0.25896415	0.5847674	1.0	5418	tags=28%, list=19%, signal=34%	
MIR548AD_5P_MIR548AE_5P_MIR548AY_5P_MIR548B_5P_MIR548D_5P	MIR548AD_5P_MIR548AE_5P_MIR548AY_5P_MIR548B_5P_MIR548D_5P		477	-0.2545156	-1.2230911	0.23092784	0.5831568	1.0	6095	tags=27%, list=21%, signal=33%	
MIR1912_5P	MIR1912_5P		79	-0.2720538	-1.2226226	0.166	0.5827586	1.0	8236	tags=43%, list=29%, signal=60%	
MIR562	MIR562		60	-0.29654408	-1.2225873	0.22070312	0.5810087	1.0	2071	tags=15%, list=7%, signal=16%	
MIR4684_5P	MIR4684_5P		170	-0.2352234	-1.2225295	0.13009709	0.5793192	1.0	5059	tags=22%, list=18%, signal=26%	
MIR203A_5P	MIR203A_5P		58	-0.27776074	-1.2224091	0.197556	0.5778819	1.0	2800	tags=19%, list=10%, signal=21%	
MIR10395_5P	MIR10395_5P		66	-0.29977852	-1.2216034	0.2004008	0.57860774	1.0	6483	tags=33%, list=23%, signal=43%	
MIR10399_5P	MIR10399_5P		346	-0.27490228	-1.2206887	0.22839506	0.57951075	1.0	5539	tags=27%, list=20%, signal=33%	
MIR378J	MIR378J		74	-0.29925364	-1.2206738	0.20240481	0.57771003	1.0	5932	tags=27%, list=21%, signal=34%	
MIR4661_5P	MIR4661_5P		38	-0.36389503	-1.2203991	0.22023809	0.5767521	1.0	2296	tags=24%, list=8%, signal=26%	
MIR487A_5P	MIR487A_5P		104	-0.2724542	-1.2199664	0.18019801	0.5763063	1.0	5945	tags=29%, list=21%, signal=36%	
MIR577	MIR577		310	-0.24505264	-1.2196714	0.18315789	0.5755148	1.0	5895	tags=26%, list=21%, signal=33%	
MIR3192_3P	MIR3192_3P		73	-0.2819502	-1.2193837	0.198	0.574509	1.0	11048	tags=55%, list=39%, signal=89%	
MIR548A_5P	MIR548A_5P		476	-0.25527045	-1.2189453	0.23092784	0.57421166	1.0	6095	tags=27%, list=21%, signal=33%	
MIR651_5P	MIR651_5P		114	-0.26718152	-1.2185153	0.19461697	0.5738444	1.0	10608	tags=47%, list=37%, signal=75%	
MIR192_3P	MIR192_3P		96	-0.27867207	-1.217954	0.19472617	0.5737993	1.0	6823	tags=33%, list=24%, signal=44%	
MIR342_3P	MIR342_3P		119	-0.25882742	-1.2170023	0.18495935	0.5751022	1.0	7746	tags=35%, list=27%, signal=48%	
MIR548I	MIR548I		474	-0.25634685	-1.2160807	0.22886598	0.57636607	1.0	6095	tags=27%, list=21%, signal=33%	
MIR6875_3P	MIR6875_3P		377	-0.24176879	-1.2154999	0.18852459	0.57658756	1.0	3426	tags=18%, list=12%, signal=20%	
MIR548AB	MIR548AB		476	-0.25488177	-1.2150142	0.22839506	0.5763338	1.0	6095	tags=26%, list=21%, signal=33%	
MIR3935	MIR3935		72	-0.2601989	-1.2147969	0.15368852	0.5753009	1.0	8695	tags=38%, list=31%, signal=54%	
MIR4437	MIR4437		97	-0.2522267	-1.2144656	0.15175097	0.57470065	1.0	6020	tags=26%, list=21%, signal=33%	
MIR522_3P	MIR522_3P		176	-0.26146978	-1.214336	0.22736418	0.5733458	1.0	6318	tags=31%, list=22%, signal=39%	
MIR548AP_5P_MIR548J_5P	MIR548AP_5P_MIR548J_5P		473	-0.25410217	-1.2138917	0.23408625	0.57293814	1.0	6095	tags=26%, list=21%, signal=33%	
MIR4797_3P	MIR4797_3P		90	-0.27494827	-1.2136596	0.19628099	0.5720017	1.0	6044	tags=31%, list=21%, signal=39%	
MIR6832_5P	MIR6832_5P		77	-0.28736067	-1.2134969	0.18085106	0.570822	1.0	6705	tags=27%, list=24%, signal=36%	
MIR548AK_MIR548AM_5P_MIR548C_5P_MIR548H_5P_MIR548O_5P_MIR548AU_5P	MIR548AK_MIR548AM_5P_MIR548C_5P_MIR548H_5P_MIR548O_5P_MIR548AU_5P		476	-0.25317892	-1.2133434	0.2371134	0.5695591	1.0	6095	tags=26%, list=21%, signal=33%	
MIR548O_5P_MIR548W	MIR548O_5P_MIR548W		476	-0.25317892	-1.2133434	0.2371134	0.567869	1.0	6095	tags=26%, list=21%, signal=33%	
MIR382_5P	MIR382_5P		53	-0.30615255	-1.213003	0.20404041	0.5671983	1.0	5491	tags=30%, list=19%, signal=37%	
MIR548AG	MIR548AG		163	-0.2870422	-1.2117909	0.24615385	0.5695064	1.0	7273	tags=34%, list=26%, signal=46%	
MIR5581_3P	MIR5581_3P		128	-0.24495856	-1.2117218	0.15415822	0.56804377	1.0	5382	tags=27%, list=19%, signal=33%	
MIR5693	MIR5693		84	-0.26208702	-1.2112073	0.14618644	0.56809205	1.0	8251	tags=35%, list=29%, signal=49%	
MIR4748	MIR4748		69	-0.2781292	-1.2089373	0.20238096	0.57361746	1.0	7567	tags=43%, list=27%, signal=59%	
MIR657	MIR657		67	-0.27586812	-1.2081023	0.2244489	0.57457364	1.0	12101	tags=52%, list=43%, signal=91%	
MIR4299	MIR4299		75	-0.27192205	-1.2080973	0.18404908	0.5729177	1.0	6798	tags=29%, list=24%, signal=38%	
MIR1909_5P	MIR1909_5P		33	-0.30399275	-1.2070137	0.18969072	0.57454646	1.0	8519	tags=48%, list=30%, signal=69%	
MIR410_3P	MIR410_3P		319	-0.2656186	-1.2063682	0.24285714	0.5749853	1.0	4848	tags=25%, list=17%, signal=30%	
MIR3120_3P	MIR3120_3P		337	-0.24192557	-1.205673	0.21572581	0.5754665	1.0	6389	tags=27%, list=23%, signal=34%	
MIR296_3P	MIR296_3P		36	-0.31948408	-1.2055174	0.20517929	0.5742826	1.0	1702	tags=17%, list=6%, signal=18%	
MIR3692_5P	MIR3692_5P		133	-0.2397369	-1.2054973	0.13737373	0.572693	1.0	8080	tags=35%, list=28%, signal=48%	
MIR4713_3P	MIR4713_3P		42	-0.28982118	-1.2053546	0.16367266	0.57153857	1.0	4330	tags=24%, list=15%, signal=28%	
MIR1237_3P	MIR1237_3P		123	-0.2636981	-1.2052026	0.20588236	0.5704235	1.0	2818	tags=17%, list=10%, signal=19%	
MIR548AQ_5P	MIR548AQ_5P		478	-0.25125575	-1.2047312	0.24485597	0.5701448	1.0	6095	tags=26%, list=21%, signal=33%	
MIR6502_3P	MIR6502_3P		53	-0.3114351	-1.2043923	0.26131687	0.56968534	1.0	7282	tags=34%, list=26%, signal=46%	
MIR1276	MIR1276		166	-0.23725	-1.2029502	0.18879668	0.5724432	1.0	7762	tags=31%, list=27%, signal=43%	
MIR3146	MIR3146		47	-0.31345132	-1.202679	0.26138613	0.57168335	1.0	11048	tags=51%, list=39%, signal=83%	
MIR3133	MIR3133		498	-0.24929927	-1.202473	0.23952095	0.5707793	1.0	6110	tags=26%, list=22%, signal=33%	
MIR4795_5P	MIR4795_5P		69	-0.26821023	-1.2018495	0.20954357	0.5710986	1.0	4529	tags=23%, list=16%, signal=28%	
MIR6773_3P	MIR6773_3P		103	-0.252246	-1.2010041	0.1563786	0.5719474	1.0	8628	tags=37%, list=30%, signal=53%	
MIR487B_5P	MIR487B_5P		103	-0.26653892	-1.2008588	0.19284295	0.57079667	1.0	5945	tags=28%, list=21%, signal=35%	
MIR4464	MIR4464		70	-0.27777725	-1.2007563	0.20481928	0.56950176	1.0	7567	tags=43%, list=27%, signal=58%	
MIR6726_5P	MIR6726_5P		48	-0.28409442	-1.2005516	0.22580644	0.5685113	1.0	7735	tags=42%, list=27%, signal=57%	
MIR652_5P	MIR652_5P		35	-0.30298802	-1.2001599	0.22900763	0.567998	1.0	6072	tags=37%, list=21%, signal=47%	
MIR2053	MIR2053		169	-0.24399222	-1.1996659	0.20325203	0.5679906	1.0	4617	tags=24%, list=16%, signal=28%	
MIR129_5P	MIR129_5P		356	-0.2523707	-1.198452	0.22515213	0.5703706	1.0	7571	tags=32%, list=27%, signal=43%	
MIR8074	MIR8074		18	-0.36778277	-1.197643	0.24649298	0.5713611	1.0	8629	tags=50%, list=30%, signal=72%	
MIR3664_5P	MIR3664_5P		69	-0.30085802	-1.1974875	0.2535497	0.5702379	1.0	4436	tags=28%, list=16%, signal=33%	
MIR96_3P	MIR96_3P		68	-0.32322338	-1.196629	0.22431865	0.5713003	1.0	7310	tags=37%, list=26%, signal=49%	
MIR5088_3P	MIR5088_3P		114	-0.24166414	-1.196448	0.15322581	0.5702309	1.0	6292	tags=32%, list=22%, signal=40%	
MIR1265	MIR1265		41	-0.29867157	-1.1964052	0.22699386	0.56881624	1.0	5473	tags=29%, list=19%, signal=36%	
MIR942_3P	MIR942_3P		103	-0.2551706	-1.1962197	0.22580644	0.56786233	1.0	6149	tags=29%, list=22%, signal=37%	
MIR3123	MIR3123		248	-0.23051937	-1.1950418	0.15020576	0.56997955	1.0	7345	tags=32%, list=26%, signal=43%	
MIR548Y	MIR548Y		485	-0.2479416	-1.1940544	0.25619835	0.57127076	1.0	6095	tags=26%, list=21%, signal=33%	
MIR625_5P	MIR625_5P		199	-0.23707975	-1.1934963	0.17206478	0.571389	1.0	6386	tags=29%, list=22%, signal=37%	
MIR6833_5P	MIR6833_5P		121	-0.2936314	-1.1930906	0.26746505	0.5710832	1.0	6049	tags=31%, list=21%, signal=39%	
MIR29B_1_5P	MIR29B_1_5P		159	-0.23425967	-1.191057	0.13502109	0.57592237	1.0	5534	tags=24%, list=19%, signal=30%	
MIR212_3P	MIR212_3P		180	-0.25836882	-1.1907972	0.24173553	0.57521045	1.0	8088	tags=39%, list=28%, signal=54%	
MIR4477B	MIR4477B		255	-0.2334365	-1.1893464	0.2016129	0.5781917	1.0	6345	tags=29%, list=22%, signal=38%	
MIR4494	MIR4494		56	-0.30070978	-1.1889389	0.20404041	0.57795775	1.0	5788	tags=38%, list=20%, signal=47%	
MIR5704	MIR5704		53	-0.2723981	-1.1887828	0.19189766	0.57693213	1.0	6019	tags=26%, list=21%, signal=33%	
MIR10A_5P_MIR10B_5P	MIR10A_5P_MIR10B_5P		96	-0.2677525	-1.1873621	0.20570265	0.579859	1.0	8253	tags=40%, list=29%, signal=56%	
MIR891B	MIR891B		122	-0.24335858	-1.1872498	0.18	0.57868326	1.0	4982	tags=24%, list=18%, signal=29%	
MIR6071	MIR6071		173	-0.24446541	-1.1872352	0.20773931	0.57719755	1.0	8130	tags=36%, list=29%, signal=50%	
MIR490_5P	MIR490_5P		42	-0.32840312	-1.1872171	0.23865877	0.575754	1.0	6291	tags=40%, list=22%, signal=52%	
MIR4668_3P	MIR4668_3P		291	-0.26592666	-1.1867447	0.26763487	0.5756902	1.0	6032	tags=29%, list=21%, signal=36%	
MIR3684	MIR3684		28	-0.30145335	-1.1864915	0.22568093	0.5749367	1.0	3776	tags=32%, list=13%, signal=37%	
MIR10522_5P	MIR10522_5P		227	-0.24165425	-1.1861079	0.20910972	0.574547	1.0	7273	tags=33%, list=26%, signal=44%	
MIR132_3P	MIR132_3P		183	-0.25753716	-1.1860213	0.23858921	0.5733082	1.0	8088	tags=39%, list=28%, signal=54%	
MIR1976	MIR1976		83	-0.25955912	-1.1855513	0.17751479	0.5732421	1.0	7965	tags=40%, list=28%, signal=55%	
MIR4310	MIR4310		281	-0.23371029	-1.1852534	0.2358871	0.572695	1.0	7885	tags=34%, list=28%, signal=46%	
MIR218_5P	MIR218_5P		408	-0.2253822	-1.1848047	0.198364	0.5724452	1.0	8193	tags=37%, list=29%, signal=52%	
MIR556_3P	MIR556_3P		125	-0.24098669	-1.184802	0.14814815	0.57100546	1.0	5221	tags=25%, list=18%, signal=30%	
MIR561_3P	MIR561_3P		472	-0.23539089	-1.1846689	0.24693878	0.56991595	1.0	4681	tags=24%, list=16%, signal=28%	
MIR5699_5P	MIR5699_5P		108	-0.24029115	-1.1845803	0.19305019	0.56880665	1.0	5648	tags=27%, list=20%, signal=33%	
MIR4663	MIR4663		60	-0.26841673	-1.184375	0.18976545	0.56791204	1.0	5246	tags=28%, list=18%, signal=35%	
MIR5579_3P	MIR5579_3P		155	-0.24614064	-1.1839446	0.21041666	0.5678901	1.0	6297	tags=28%, list=22%, signal=36%	
MIR15B_3P	MIR15B_3P		75	-0.3026615	-1.1835659	0.24652088	0.56751794	1.0	7365	tags=33%, list=26%, signal=45%	
MIR5581_5P	MIR5581_5P		68	-0.28383812	-1.1826066	0.23030303	0.5687894	1.0	5418	tags=29%, list=19%, signal=36%	
MIR568	MIR568		255	-0.22488101	-1.1825733	0.14375	0.5674574	1.0	4936	tags=22%, list=17%, signal=26%	
